brainstem	O	O	O	O	O	O	O	O
pedunculopontine	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
laterodorsal	O	O	O	O	O	O	B-BrainRegion	O
tegmental	O	O	O	O	O	O	I-BrainRegion	O
nuclei	O	O	O	O	O	O	I-BrainRegion	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
The	O	O	O	O	O	O	O	O
low	O	O	O	B-IonicCurrent	O	O	O	O
-threshold	O	O	O	I-IonicCurrent	O	O	O	O
calcium	O	O	O	I-IonicCurrent	O	O	O	O
current	O	O	O	I-IonicCurrent	O	O	O	O
(	O	O	O	I-IonicCurrent	O	O	O	O
I	O	O	O	I-IonicCurrent	O	O	O	O
T	O	O	O	I-IonicCurrent	O	O	O	O
)	O	O	O	I-IonicCurrent	O	O	O	O
underlies	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O
generation	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
TC	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
relay	O	O	O	O	O	I-Neuron	O	O
cells	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
plays	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
central	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
genesis	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
synchronized	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	O	O
circuits	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
contrast	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
waking	O	O	O	O	O	O	O	O
state	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
mostly	O	O	O	O	O	O	O	O
exhibit	O	O	O	O	O	O	O	O
action	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O
frequency	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
i.e.	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
tonic	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
enabling	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
reliable	O	O	O	O	O	O	O	O
transfer	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
incoming	O	O	O	O	O	O	O	O
sensory	O	O	O	O	O	O	O	O
inputs	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
cortex	O	O	O	O	O	O	B-BrainRegion	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
present	O	O	O	O	O	O	O	O
study	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O
characterized	O	O	O	O	O	O	O	O
RD	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
rat	O	O	O	O	B-ModelOrganism	O	O	O
medial	O	O	O	O	O	B-Neuron	O	O
geniculate	O	O	O	O	O	I-Neuron	O	O
body	O	O	O	O	O	I-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
MGB	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
,	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
nucleus	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
auditory	O	O	O	O	O	O	B-BrainRegion	O
thalamus	O	O	O	O	O	O	I-BrainRegion	O
,	O	O	O	O	O	O	O	O
using	O	O	O	O	O	O	O	O
whole	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
cell	O	O	O	O	O	O	O	O
patch	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
clamp	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
brain	O	O	O	O	O	O	O	O
slices	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
T	O	O	O	O	O	O	O	O
-type	O	O	O	O	O	O	O	O
Ca(2+)	O	O	O	O	O	O	O	O
channels	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
TC	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
have	O	O	O	O	O	O	O	O
long	O	O	O	O	O	O	O	O
been	O	O	O	O	O	O	O	O
considered	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
play	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
critical	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
genesis	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
sleep	O	O	O	O	O	O	O	O
spindles	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
several	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O
work	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O
extended	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
classical	O	O	O	O	O	O	O	O
nonlinear	O	O	O	O	O	O	O	O
lumped	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
parameter	O	O	O	O	O	O	O	O
model	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
alpha	O	O	O	O	O	O	O	O
rhythms	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
initially	O	O	O	O	O	O	O	O
developed	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
Lopes	O	O	O	O	O	O	O	O
da	O	O	O	O	O	O	O	O
Silva	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
colleagues	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O
Kybernetik	O	O	O	O	O	O	O	O
15	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
1974	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
27	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
generate	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O
complex	O	O	O	O	O	O	O	O
dynamics	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

We	O	O	O	O	O	O	O	O
suggest	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
modulator	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
induced	O	O	O	O	O	O	O	O
regulation	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O
Ca(2+)	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O
dynamics	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
BK	O	O	O	O	O	O	O	O
channel	O	O	O	O	O	O	O	O
conductance	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
example	O	O	O	O	O	O	O	O
via	O	O	O	O	O	O	O	O
protein	O	O	O	O	O	O	O	O
kinase	O	O	O	O	O	O	O	O
A	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
could	O	O	O	O	O	O	O	O
play	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
determining	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O
pattern	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
neocortical	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
;	O	O	O	O	O	O	O	O
specifically	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
such	O	O	O	O	O	O	O	O
modulation	O	O	O	O	O	O	O	O
could	O	O	O	O	O	O	O	O
play	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
regulating	O	O	O	O	O	O	O	O
whether	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O
respond	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
strong	O	O	O	O	O	O	O	O
stimulation	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
fast	O	O	O	O	O	O	O	O
rhythmic	O	O	O	O	O	O	O	O
bursts	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Collectively	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O
observations	O	O	O	O	O	O	O	O
suggest	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
K	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
Ca	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
K(Na)	O	O	O	O	O	O	O	O
channels	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
sAHP	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
contributes	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
spike	O	O	O	O	O	O	O	O
frequency	O	O	O	O	O	O	O	O
adaptation	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
neuronal	O	O	O	O	O	O	O	O
excitability	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
PVT	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
and	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
sAHP	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
novel	O	O	O	O	O	O	O	O
target	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
modulation	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
arousal	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
feeding	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
promoting	O	O	O	O	O	O	O	O
orexin	O	O	O	O	O	O	O	O
neuropeptides	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

These	O	O	O	O	O	O	O	O
results	O	O	O	O	O	O	O	O
indicate	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
multi	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
compartment	O	O	O	O	O	O	O	O
model	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
passive	O	O	O	O	O	O	O	O
dendrites	O	O	O	O	O	O	O	O
cannot	O	O	O	O	O	O	O	O
fully	O	O	O	O	O	O	O	O
reproduce	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
experimental	O	O	O	O	O	O	O	O
activity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
,	O	O	O	O	O	O	O	O
while	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O
uniform	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
non-uniform	O	O	O	O	O	O	O	O
somato-dendritic	O	O	O	O	O	O	O	O
g(T)	O	O	O	O	O	O	O	B-Parameter
and	O	O	O	O	O	O	O	O
g(K)	O	O	O	O	O	O	O	B-Parameter
distributions	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
compatible	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
properties	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
delta	O	O	O	O	O	O	O	O
oscillation	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
retinal	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
postsynaptic	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O
recorded	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
vitro	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
soma	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O
.	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O
GABA(A)	O	O	O	O	O	O	O	O
reversal	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
SCN	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
revealed	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
significant	O	O	O	O	O	O	O	O
day	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
night	O	O	O	O	O	O	O	O
difference	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O
depolarized	O	O	O	O	O	O	O	O
GABA(A)	O	O	O	O	O	O	O	O
reversal	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O
during	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
night	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O
during	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
day	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Spindles	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
highly	O	O	O	O	O	O	O	O
synchronous	O	O	O	O	O	O	O	O
across	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
scalp	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
electroencephalogram	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
EEG	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
but	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O
spatial	O	O	O	O	O	O	O	O
coherence	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
exhibit	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O
correlation	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
EEG	O	O	O	O	O	O	O	O
when	O	O	O	O	O	O	O	O
simultaneously	O	O	O	O	O	O	O	O
measured	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
magnetoencephalogram	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
MEG	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

A	O	O	O	O	O	O	O	O
classical	O	O	O	O	O	O	O	O
model	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
states	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
reciprocal	O	O	O	O	O	O	O	O
interaction	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O
synaptically	O	O	O	O	O	O	O	O
connected	O	O	O	O	O	O	O	O
GABAergic	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	B-Neuron	B-BrainRegion	O
reticular	O	O	O	O	O	I-Neuron	I-BrainRegion	O
nucleus	O	O	O	O	O	I-Neuron	I-BrainRegion	O
(	O	O	O	O	O	I-Neuron	I-BrainRegion	O
TRN	O	O	O	O	O	I-Neuron	I-BrainRegion	O
)	O	O	O	O	O	I-Neuron	I-BrainRegion	O
neurons	O	O	O	O	O	I-Neuron	O	O
and	O	O	O	O	O	O	O	O
glutamatergic	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
generates	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
through	O	O	O	O	O	O	O	O
T	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
type	O	O	O	O	O	O	O	O
channel	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
mediated	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
threshold	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O
firings	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O
nuclei	O	O	O	O	O	O	B-BrainRegion	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
We	O	O	O	O	O	O	O	O
investigated	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
kinetic	O	O	O	O	O	O	O	O
properties	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
hyperpolarization	O	O	O	B-IonicCurrent	O	O	O	O
-activated	O	O	O	I-IonicCurrent	O	O	O	O
inward	O	O	O	I-IonicCurrent	O	O	O	O
current	O	O	O	I-IonicCurrent	O	O	O	O
(	O	O	O	I-IonicCurrent	O	O	O	O
Ih	O	O	O	I-IonicCurrent	O	O	O	O
)	O	O	O	I-IonicCurrent	O	O	O	O
of	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
TC	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
contrast	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
second	O	O	O	O	O	O	O	O
response	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
calling	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
Type-B	O	O	O	O	O	O	O	O
response	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O
mediated	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
combination	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
ionotropic	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
type	O	O	O	O	O	O	O	O
5	O	O	O	O	O	O	O	O
metabotropic	O	O	O	O	O	O	O	O
glutamate	O	O	O	O	O	O	O	O
receptors	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
i.e.	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
mGluR(5)	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Focal	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	O	O	O
injuries	O	O	O	O	O	O	O	O
result	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
death	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
and	O	O	O	O	O	O	O	O
their	O	O	O	O	O	O	O	O
efferents	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
ultimately	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
death	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
damage	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
relay	O	O	O	O	O	I-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
TCR	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
that	O	O	O	O	O	O	O	O
project	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
affected	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	O	B-BrainRegion	O
area	O	O	O	O	O	O	I-BrainRegion	O
.	O	O	O	O	O	O	O	O

We	O	O	O	O	O	O	O	O
conducted	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	O	O	O
EEG	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	O	O
cellular	O	O	O	O	O	O	O	O
recordings	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
freely	O	O	O	O	O	O	O	O
moving	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
lightly	O	O	O	O	O	O	O	O
anesthetized	O	O	O	O	O	O	O	O
rats	O	O	O	O	B-ModelOrganism	O	O	O
to	O	O	O	O	O	O	O	O
explore	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
impact	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
CBZ	O	O	O	O	O	O	O	O
within	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
intact	O	O	O	O	O	O	O	O
corticothalamic	O	O	O	O	O	O	O	O
(CT)-thalamocortical	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
network	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O
specifically	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O
CT	O	O	O	O	O	O	O	O
5-9-Hz	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	O	O	O
spindle	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
10-16-Hz	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Analysis	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
underlying	O	O	O	O	O	O	O	O
sI(AHP)	O	O	O	O	O	O	O	O
confirmed	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
requirement	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
Ca(2+)	O	O	O	O	O	O	O	O
influx	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
contributions	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O
P	O	O	O	O	O	O	O	O
/	O	O	O	O	O	O	O	O
Q	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
N	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
L	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
R	O	O	O	O	O	O	O	O
subtype	O	O	O	O	O	O	O	O
channels	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
reversal	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O
near	O	O	O	O	O	O	O	O
E(K)(+)	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
significant	O	O	O	O	O	O	O	O
reduction	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
UCL-2077	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
barium	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
TEA	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
consistent	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
role	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
K(Ca)	O	O	O	O	O	O	O	O
channels	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Traditionally	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
neurotransmitters	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
associated	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
fast	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
phasic	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
type	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
action	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
central	O	O	O	O	O	O	O	O
nervous	O	O	O	O	O	O	O	O
system	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
CNS	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
The	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	B-BrainRegion	O
reticular	O	O	O	O	O	O	I-BrainRegion	O
nucleus	O	O	O	O	O	O	I-BrainRegion	O
(	O	O	O	O	O	O	I-BrainRegion	O
TRN	O	O	O	O	O	O	I-BrainRegion	O
)	O	O	O	O	O	O	I-BrainRegion	O
occupies	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
highly	O	O	O	O	O	O	O	O
strategic	O	O	O	O	O	O	O	O
position	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
modulate	O	O	O	O	O	O	O	O
sensory	O	O	O	O	O	O	O	O
processing	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	O	O	O
