,	O	O	O	O	O	O	O	O	O	O
formed	O	O	O	O	O	O	O	O	O	O
asymmetric	O	O	O	O	O	O	O	O	O	O
synapses	B-Synapse	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
nonimmunoreactive	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O
GABA	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Because	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
reticular	O	O	O	O	O	O	B-BrainRegion	O	O	O
nucleus	O	O	O	O	O	O	I-BrainRegion	O	O	O
of	O	O	O	O	O	O	I-BrainRegion	O	O	O
the	O	O	O	O	O	O	I-BrainRegion	O	O	O
thalamus	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
RtN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
provides	O	O	O	O	O	O	O	O	O	O
tonic	O	O	O	O	O	O	O	O	O	O
feed	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
forward	O	O	O	O	O	O	O	O	O	O
inhibition	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
rest	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	B-BrainRegion	O	O	O
nuclei	O	O	O	O	O	O	I-BrainRegion	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
examined	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
effect	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
PCP	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
RtN	O	O	O	O	O	O	B-BrainRegion	O	O	O
activity	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
under	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
working	O	O	O	O	O	O	O	O	O	O
hypothesis	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
NMDA-R	O	O	O	O	O	O	O	O	O	O
blockade	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
RtN	O	O	O	O	O	O	B-BrainRegion	O	O	O
would	O	O	O	O	O	O	O	O	O	O
disinhibit	O	O	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	O	O	O	O	O
networks	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Comparison	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
mean	O	O	O	O	O	O	O	B-Parameter	O	O
areas	O	O	O	O	O	O	O	I-Parameter	O	O
of	O	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O	O
relay	O	O	O	O	O	B-Neuron	O	O	O	O
cells	O	O	O	O	O	I-Neuron	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
interneuronal	O	O	O	O	O	B-Neuron	O	O	O	O
profiles	O	O	O	O	O	O	O	O	O	O
showed	O	O	O	O	O	O	O	O	O	O
no	O	O	O	O	O	O	O	O	O	O
significant	O	O	O	O	O	O	O	O	O	O
differences	O	O	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O
Wistar	B-Synapse	O	O	O	O	O	O	O	O	O
rats	I-Synapse	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
GAERS	O	O	O	O	B-ModelOrganism	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
addition	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
rhythmic	O	O	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O
timely	O	O	O	O	O	O	O	O	O	O
correlated	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
electroencephalographic	O	O	O	O	O	O	O	O	O	O
spike	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
wave	O	O	O	O	O	O	O	O	O	O
discharges	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
2–4	O	O	B-Value	O	O	O	O	O	O	O
Hz	O	B-Unit	I-Value	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
during	O	O	O	O	O	O	O	O	O	O
episodes	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
absence	O	O	O	O	O	O	O	O	O	O
seizures	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Steriade	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
Contreras	O	O	O	O	O	O	O	O	O	O
1995	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

METHODS	O	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O	O
Local	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
field	O	O	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O	O	O
recordings	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
16	O	O	O	O	O	O	O	O	O	O
male	O	O	O	O	O	O	O	O	O	O
WAG	O	O	O	O	B-ModelOrganism	O	O	O	O	O
/	O	O	O	O	I-ModelOrganism	O	O	O	O	O
Rij	O	O	O	O	I-ModelOrganism	O	O	O	O	O
rats	O	O	O	O	I-ModelOrganism	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
equipped	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
multiple	O	O	O	O	O	O	O	O	O	O
electrodes	O	O	O	O	O	O	O	O	O	O
targeting	O	O	O	O	O	O	O	O	O	O
layer	O	O	O	O	O	O	B-BrainRegion	O	O	O
4	O	O	O	O	O	O	I-BrainRegion	O	O	O
to	O	O	O	O	O	O	I-BrainRegion	O	O	O
6	O	O	O	O	O	O	I-BrainRegion	O	O	O
of	O	O	O	O	O	O	I-BrainRegion	O	O	O
the	O	O	O	O	O	O	I-BrainRegion	O	O	O
somatosensory	O	O	O	O	O	O	I-BrainRegion	O	O	O
-	O	O	O	O	O	O	I-BrainRegion	O	O	O
cortex	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
ctx4	O	O	O	O	O	O	B-BrainRegion	O	O	O
,	O	O	O	O	O	O	O	O	O	O
ctx5	O	O	O	O	O	O	B-BrainRegion	O	O	O
,	O	O	O	O	O	O	O	O	O	O
ctx6	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
rostral	O	O	O	O	O	O	B-BrainRegion	O	O	O
and	O	O	O	O	O	O	O	O	O	O
caudal	O	O	O	O	O	O	B-BrainRegion	O	O	O
reticular	O	O	O	O	O	O	I-BrainRegion	O	O	O
thalamic	O	O	O	O	O	O	I-BrainRegion	O	O	O
nucleus	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
rRTN	O	O	O	O	O	O	B-BrainRegion	O	O	O
&	O	O	O	O	O	O	O	O	O	O
cRTN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
ventral	O	O	O	O	O	O	B-BrainRegion	O	O	O
postero	O	O	O	O	O	O	I-BrainRegion	O	O	O
medial	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
VPM	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
anterior	O	O	O	O	O	O	B-BrainRegion	O	O	O
-	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
ATN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
posterior	O	O	O	O	O	O	B-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Po	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	O	O	O	O
nucleus	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
obtained	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O
basis	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O
assuming	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O
NR2C	O	O	O	O	O	O	O	O	O	B-IonicConductance
-like	O	O	O	O	O	O	O	O	O	I-IonicConductance
conductance	O	O	O	O	O	O	O	O	O	I-IonicConductance
was	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
1	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
transcripts	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O
NR2C	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O
abundant	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
thalamus	O	O	O	O	O	O	B-BrainRegion	O	O	O
and	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
2	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
voltage	O	O	O	O	O	O	O	O	O	O
curve	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
synaptically	O	O	O	O	O	O	O	O	O	O
evoked	O	O	O	O	O	O	O	O	O	O
NMDAR	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O
rectification	O	O	O	O	O	O	O	O	O	O
characteristic	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
NR2C	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Bath	O	O	O	O	O	O	O	O	O	O
application	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
ZD7288	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O
Cs(+)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
inhibitors	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
hyperpolarization	O	O	O	B-IonicCurrent	O	O	O	O	O	O
-	O	O	O	I-IonicCurrent	O	O	O	O	O	O
activated	O	O	O	I-IonicCurrent	O	O	O	O	O	O
cation	O	O	O	I-IonicCurrent	O	O	O	O	O	O
current	O	O	O	I-IonicCurrent	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Ih	O	O	O	B-IonicCurrent	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
transformed	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
resonance	O	O	O	O	O	O	O	O	O	O
into	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
pass	O	O	O	O	O	O	O	O	O	O
behaviour	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
whereas	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
T	O	O	O	O	O	O	O	O	B-IonicChannel	O
-channel	O	O	O	O	O	O	O	O	I-IonicChannel	O
blockers	O	O	O	O	O	O	O	O	O	O
mibefradil	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
Ni(2+)	O	O	O	O	O	O	O	O	O	O
decreased	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
strength	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
resonance	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O
previous	O	O	O	O	O	O	O	O	O	O
study	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
sleep	O	O	O	O	O	O	O	O	O	O
phenotype	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
CaV3.1−	O	O	O	O	B-ModelOrganism	O	O	O	O	O
/	O	O	O	O	I-ModelOrganism	O	O	O	O	O
−	O	O	O	O	I-ModelOrganism	O	O	O	O	O
mice	O	O	O	O	I-ModelOrganism	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
filtered	O	O	O	O	O	O	O	O	O	O
EEG	O	O	O	O	O	O	O	O	O	O
data	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
pass	O	O	O	O	O	O	O	O	O	O
cutoff	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O
0.1	O	O	B-Value	O	O	O	O	O	O	O
Hz	O	B-Unit	I-Value	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
include	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
analyze	O	O	O	O	O	O	O	O	O	O
all	O	O	O	O	O	O	O	O	O	O
sleep	O	O	O	O	O	O	O	O	O	O
rhythms	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

To	O	O	O	O	O	O	O	O	O	O
quantify	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
relationship	O	O	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O
measured	O	O	O	O	O	O	O	O	O	O
values	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
e.g.	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
steady	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
state	O	O	O	O	O	O	O	O	O	O
voltage	O	O	O	O	O	O	O	O	O	O
attenuation	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
distance	O	O	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
dendritic	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
somatic	O	O	O	O	O	O	O	O	O	O
recording	O	O	O	O	O	O	O	O	O	O
electrodes	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
data	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
fit	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O
mono-exponential	O	O	O	O	O	O	O	O	O	O
function	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
f(x)	O	O	O	O	O	O	O	O	O	O
=	O	O	O	O	O	O	O	O	O	O
exp(−x	O	O	O	O	O	O	O	O	O	O
/	O	O	O	O	O	O	O	O	O	O
λeff	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
yield	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
“	O	O	O	O	O	O	O	O	O	O
effective	O	O	O	O	O	O	O	O	O	O
space	O	O	O	O	O	O	O	O	O	O
constant	O	O	O	O	O	O	O	O	O	O
”	O	O	O	O	O	O	O	O	O	O
λeff	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O
black	O	O	O	O	O	O	O	O	O	O
contour	O	O	O	O	O	O	O	O	O	O
line	O	O	O	O	O	O	O	O	O	O
delimits	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
area	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
minimum	O	O	O	O	O	O	O	O	O	O
direct	O	O	O	O	O	O	O	O	O	O
activation	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
white	O	O	O	O	O	O	O	O	O	O
contour	O	O	O	O	O	O	O	O	O	O
line	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
IPSCs	O	O	O	O	O	O	O	O	O	O
map	O	O	O	O	O	O	O	O	O	O
represents	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
80%	O	O	B-Value	O	O	O	O	O	O	O
footprint	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O	O	O
responses	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
see	O	O	O	O	O	O	O	O	O	O
Materials	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
Methods	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O
occurrence	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	B-Neuron	O	O	O	O
neurons	O	O	O	O	O	I-Neuron	O	O	O	O
during	O	O	O	O	O	O	O	O	O	O
wakeful	O	O	O	O	O	O	O	O	O	O
states	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O
controversial	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
albeit	O	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O
been	O	O	O	O	O	O	O	O	O	O
proposed	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
bursting	O	O	O	O	O	O	O	O	O	O
increases	O	O	O	O	O	O	O	O	O	O
feature	O	O	O	O	O	O	O	O	O	O
detectability	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
see	O	O	O	O	O	O	O	O	O	O
review	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
discussion	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
Llinas	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
Steriade	O	O	O	O	O	O	O	O	O	O
2006	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Two	O	O	O	O	O	O	O	O	O	O
unexpected	O	O	O	O	O	O	O	O	O	O
observations	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
made	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
course	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
analysis	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Ca2+	O	O	O	O	O	O	O	O	O	O
entering	O	O	O	O	O	O	O	O	O	O
through	O	O	O	O	O	O	O	O	O	O
T-channels	O	O	O	O	O	O	O	O	B-IonicChannel	O
has	O	O	O	O	O	O	O	O	O	O
been	O	O	O	O	O	O	O	O	O	O
shown	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O
involved	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
exocytosis	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
some	O	O	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
18	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
19	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
yet	O	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O
unknown	O	O	O	O	O	O	O	O	O	O
whether	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
case	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	B-Neuron	O	O	O	O
neurons	O	O	O	O	O	I-Neuron	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Early	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
vivo	O	O	O	O	O	O	O	O	O	O
studies	O	O	O	O	O	O	O	O	O	O
showed	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
stimulation	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
visual	O	O	O	O	O	O	B-BrainRegion	O	O	O
cortex	O	O	O	O	O	O	I-BrainRegion	O	O	O
of	O	O	O	O	O	O	O	O	O	O
cats	O	O	O	O	B-ModelOrganism	O	O	O	O	O
evoked	O	O	O	O	O	O	O	O	O	O
IPSPs	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	B-Neuron	O	O	O	O
in	O	O	O	O	O	I-Neuron	O	O	O	O
the	O	O	O	O	O	I-Neuron	O	O	O	O
perigeniculate	O	O	O	O	O	I-Neuron	B-BrainRegion	O	O	O
nucleus	O	O	O	O	O	I-Neuron	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
PGN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O
proposed	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
inhibition	O	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O
caused	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O
GABAergic	O	O	O	O	O	O	O	O	O	O
connections	O	O	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O
PGN	O	O	O	O	O	B-Neuron	B-BrainRegion	O	O	O
neurons	O	O	O	O	O	I-Neuron	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Ahlsén	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
Lindström	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
1982	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
LGN	O	O	O	O	O	O	B-BrainRegion	O	O	O
of	O	O	O	O	O	O	O	O	O	O
Wistar	O	O	O	O	B-ModelOrganism	O	O	O	O	O
rats	O	O	O	O	I-ModelOrganism	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
16.4%	O	O	B-Value	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
neurons	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
interneurons	O	O	O	O	O	B-Neuron	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
GAERS	O	O	O	O	B-ModelOrganism	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
value	O	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O
15.1%	O	O	B-Value	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

4	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
Models	O	O	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O	O	O
predicted	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
fast	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
5–	O	O	B-Value	O	O	O	O	O	O	O
10	O	O	I-Value	O	O	O	O	O	O	O
Hz	O	B-Unit	I-Value	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
type	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
spike	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
wave	O	O	O	O	O	O	O	O	O	O
oscillation	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O
observed	O	O	O	O	O	O	O	O	O	O
experimentally	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
rats	O	O	O	O	B-ModelOrganism	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O
based	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
